Sample	 
Comments	 
Filename	C:\Data\西出研\梅木\20211102オペ\LiTFSI24wt_04_0004_0099-1_C_2θ.raw
Goniometer	SmartLab(In-plane)
Attachment	標準Zステージ
Monochromater	None
X	0
Y	0
Z	0.01756
ScanningMode	2Theta
ScanningType	Continuos Scanning
X-Ray	40kV/30mA
入射スリット	0.300mm
受光スリット1	20.000mm
受光スリット2	20.000mm
None	
Start	5
Stop	60
Step	0.02
Speed	21.6746
Theta	0
30.8	2293.89
30.82	1932.65
30.84	1986.84
30.86	1878.46
30.88	2077.15
30.9	1806.21
30.92	1968.77
30.94	2041.02
30.96	1950.71
30.98	2077.15
31	1697.84
31.02	2149.4
31.04	1806.21
31.06	1968.77
31.08	1968.77
31.1	1950.71
31.12	1860.4
31.14	1788.15
31.16	1752.03
31.18	2131.33
31.2	1950.71
31.22	2077.15
31.24	1986.84
31.26	1715.9
31.28	1697.84
31.3	2004.9
31.32	1770.09
31.34	2004.9
31.36	1986.84
31.38	2004.9
31.4	2095.21
31.42	1932.65
31.44	2022.96
31.46	1679.78
31.48	1968.77
31.5	1950.71
31.52	1842.34
31.54	2275.83
31.56	1932.65
31.58	1878.46
31.6	2384.2
31.62	2221.64
31.64	1986.84
31.66	2041.02
31.68	2203.58
31.7	1896.53
31.72	2221.64
31.74	2402.27
31.76	2077.15
31.78	2041.02
31.8	2293.89
31.82	2492.58
31.84	2474.51
31.86	2131.33
31.88	2366.14
31.9	2293.89
31.92	2059.08
31.94	1770.09
31.96	1752.03
31.98	2239.71
32	2113.27
32.02	1878.46
32.04	1806.21
32.06	2077.15
32.08	2022.96
32.1	1752.03
32.12	2095.21
32.14	1878.46
32.16	2077.15
32.18	2113.27
32.2	2004.9
32.22	1824.28
32.24	1625.59
32.26	2077.15
32.28	1806.21
32.3	1986.84
32.32	1914.59
32.34	2077.15
32.36	1517.22
32.38	1770.09
32.4	2004.9
32.42	2149.4
32.44	1986.84
32.46	1589.47
32.48	1444.97
32.5	1824.28
32.52	1986.84
32.54	1607.53
32.56	1788.15
32.58	2004.9
32.6	1788.15
32.62	1986.84
32.64	1607.53
32.66	2113.27
32.68	1860.4
32.7	2004.9
32.72	2004.9
32.74	1968.77
32.76	1715.9
32.78	1860.4
32.8	1914.59
32.82	1842.34
32.84	2131.33
32.86	2239.71
32.88	2239.71
32.9	2221.64
32.92	2022.96
32.94	2257.77
32.96	2131.33
32.98	2384.2
33	2817.69
33.02	2474.51
33.04	2871.88
33.06	2673.2
33.08	3106.69
