Sample	 
Comments	 
Filename	C:\Data\西出研\梅木\20211102オペ\LiFTFSI_02_0001_0079-2_C_2θ.raw
Goniometer	SmartLab(In-plane)
Attachment	標準Zステージ
Monochromater	None
X	0
Y	0
Z	0.00908
ScanningMode	2Theta
ScanningType	Continuos Scanning
X-Ray	40kV/30mA
入射スリット	0.300mm
受光スリット1	20.000mm
受光スリット2	20.000mm
None	
Start	5
Stop	60
Step	0.02
Speed	21.6746
Theta	0
31.92	885.045
31.94	921.169
31.96	758.61
31.98	740.548
32	559.927
32.02	614.113
32.04	794.734
32.06	650.237
32.08	686.362
32.1	993.418
32.12	776.672
32.14	975.356
32.16	758.61
32.18	776.672
32.2	812.797
32.22	722.486
32.24	866.983
32.26	957.294
32.28	903.107
32.3	1192.1
32.32	1282.41
32.34	1101.79
32.36	1390.79
32.38	1192.1
32.4	1643.66
32.42	1390.79
32.44	1643.66
32.46	1535.28
32.48	1318.54
32.5	1065.67
32.52	1137.92
32.54	957.294
32.56	1137.92
32.58	848.921
32.6	830.859
32.62	885.045
32.64	1101.79
32.66	1210.16
32.68	1499.16
32.7	1499.16
32.72	1607.53
32.74	1824.28
32.76	1824.28
32.78	1986.84
32.8	1553.34
32.82	1733.97
32.84	1300.47
32.86	1318.54
32.88	1282.41
32.9	1047.6
32.92	1119.85
32.94	1065.67
32.96	812.797
32.98	957.294
33	1083.73
33.02	1011.48
33.04	1300.47
33.06	812.797
33.08	1029.54
33.1	830.859
33.12	1119.85
33.14	1029.54
33.16	885.045
33.18	830.859
33.2	939.232
33.22	559.927
33.24	686.362
33.26	776.672
33.28	740.548
33.3	596.051
33.32	740.548
33.34	921.169
33.36	812.797
33.38	830.859
33.4	776.672
33.42	668.299
33.44	559.927
33.46	614.113
