Sample	 
Comments	 
Filename	C:\Data\西出研\梅木\210930オペ\PPOChloranil_2θ_θ.raw
Goniometer	SmartLab(In-plane)
Attachment	Zステージ単独
Monochromater	None
X	0
Y	0
Z	0.05294
ScanningMode	2Theta/Theta
ScanningType	Continuos Scanning
X-Ray	40kV/30mA
入射スリット	2/3deg
受光スリット1	20.000mm
受光スリット2	20.000mm
Cu_K-beta	
Start	10
Stop	90
Step	0.01
Speed	10.4018
Offset	0
18.84	68097.3
18.85	69241.5
18.86	68426.7
18.87	69553.5
18.88	67750.5
18.89	68721.4
18.9	67941.2
18.91	67525.2
18.92	67767.9
18.93	65912.9
18.94	69380.2
18.95	68253.3
18.96	67369.1
18.97	68218.6
18.98	69137.4
18.99	69830.9
19	69865.6
19.01	69328.1
19.02	68842.7
19.03	68131.9
19.04	66970.4
19.05	69206.8
19.06	67455.8
19.07	66606.3
19.08	66259.6
19.09	68236
19.1	70004.3
19.11	68236
19.12	67507.8
19.13	67871.9
19.14	67542.5
19.15	66381
19.16	67403.8
19.17	67369.1
19.18	66276.9
19.19	68045.3
19.2	64335.3
19.21	66346.3
19.22	66415.6
19.23	67109.1
19.24	67455.8
19.25	67317.1
19.26	67005.1
19.27	66259.6
19.28	66276.9
19.29	67005.1
19.3	68721.4
19.31	67126.4
19.32	67282.5
19.33	66814.4
19.34	66086.2
19.35	67109.1
19.36	65236.8
19.37	65514.1
19.38	67906.6
19.39	67369.1
19.4	67161.1
19.41	68270.6
19.42	67785.2
19.43	65132.7
19.44	66034.2
19.45	66276.9
19.46	66398.3
19.47	64283.3
19.48	68444
19.49	66849
19.5	67507.8
19.51	65930.2
19.52	66571.7
19.53	65652.8
19.54	68600
19.55	67109.1
19.56	66329
19.57	66693
19.58	66935.7
19.59	67681.2
19.6	65063.4
19.61	65288.8
19.62	67403.8
19.63	66450.3
19.64	65618.2
19.65	67455.8
19.66	64994.1
19.67	65392.8
19.68	66051.6
19.69	66485
19.7	65098.1
19.71	64942
19.72	66831.7
19.73	67091.8
19.74	67143.8
19.75	65236.8
19.76	66485
19.77	65878.2
19.78	66935.7
19.79	65254.1
19.8	66363.6
19.81	66554.3
19.82	64335.3
19.83	65288.8
19.84	64786
19.85	66450.3
19.86	65982.2
19.87	66138.3
19.88	64404.6
19.89	66745
19.9	65860.9
19.91	65028.7
19.92	66745
19.93	64924.7
19.94	64352.6
19.95	63693.8
19.96	66467.6
19.97	67646.5
19.98	64508.6
19.99	65063.4
20	64595.3
20.01	65392.8
20.02	63988.5
20.03	64768.7
20.04	64803.4
20.05	64560.6
20.06	64855.4
20.07	65271.4
20.08	65202.1
20.09	66415.6
20.1	64161.9
20.11	65306.1
20.12	66103.6
20.13	66797
20.14	65375.5
20.15	66016.9
20.16	65548.8
20.17	64283.3
20.18	65479.5
20.19	66155.6
20.2	65722.2
20.21	65479.5
20.22	64474
20.23	64057.9
20.24	67837.2
20.25	65444.8
20.26	66641
20.27	64109.9
20.28	65566.2
20.29	65306.1
20.3	64352.6
20.31	64474
20.32	65132.7
20.33	64387.3
20.34	64352.6
20.35	63087.1
20.36	63607.1
